dt_txt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,main,description,clouds,wind_speed,wind_degree,date,day,time_of_record
2020-11-15 23:30:00+05:30,22.61,22.61,22.61,1013,1013,988,34,Rain,light rain,59,3.35,96,15-11-20,Sunday,23:30:00
2020-11-16 02:30:00+05:30,20.89,20.89,20.89,1013,1013,988,38,Rain,light rain,33,3.89,103,16-11-20,Monday,2:30:00
2020-11-16 05:30:00+05:30,19.98,19.98,19.98,1013,1013,988,43,Rain,light rain,17,3.14,121,16-11-20,Monday,5:30:00
2020-11-16 08:30:00+05:30,21.24,21.24,21.24,1015,1015,990,48,Clear,clear sky,0,3.96,132,16-11-20,Monday,8:30:00
2020-11-16 11:30:00+05:30,25.39,25.39,25.39,1015,1015,990,45,Rain,light rain,0,3.95,139,16-11-20,Monday,11:30:00
2020-11-16 14:30:00+05:30,28.54,28.54,28.54,1011,1011,987,37,Clear,clear sky,0,2.8,161,16-11-20,Monday,14:30:00
2020-11-16 17:30:00+05:30,27.52,27.52,27.52,1011,1011,986,37,Clear,clear sky,0,2.33,137,16-11-20,Monday,17:30:00
2020-11-16 20:30:00+05:30,24.9,24.9,24.9,1012,1012,987,45,Clear,clear sky,2,1.41,187,16-11-20,Monday,20:30:00
2020-11-16 23:30:00+05:30,23.85,23.85,23.85,1013,1013,987,29,Clouds,few clouds,16,3.07,285,16-11-20,Monday,23:30:00
2020-11-17 02:30:00+05:30,22.06,22.06,22.06,1011,1011,986,36,Clear,clear sky,8,2.2,274,17-11-20,Tuesday,2:30:00
2020-11-17 05:30:00+05:30,20.6,20.6,20.6,1011,1011,986,42,Clear,clear sky,4,1.83,275,17-11-20,Tuesday,5:30:00
2020-11-17 08:30:00+05:30,20.92,20.92,20.92,1013,1013,988,42,Clear,clear sky,0,2.04,264,17-11-20,Tuesday,8:30:00
2020-11-17 11:30:00+05:30,25.2,25.2,25.2,1013,1013,988,30,Clear,clear sky,0,1.93,246,17-11-20,Tuesday,11:30:00
2020-11-17 14:30:00+05:30,27.41,27.41,27.41,1010,1010,985,21,Clear,clear sky,0,1.68,258,17-11-20,Tuesday,14:30:00
2020-11-13 17:30:00+05:30,27.69,27.29,27.69,1015,1015,989,27,Clear,clear sky,0,0.72,315,13-11-20,Friday,17:30:00
2020-11-13 20:30:00+05:30,25.74,25.1,25.74,1015,1015,990,23,Clear,clear sky,0,0.68,311,13-11-20,Friday,20:30:00
2020-11-13 23:30:00+05:30,23.98,23.7,23.98,1015,1015,990,21,Clear,clear sky,0,1.26,311,13-11-20,Friday,23:30:00
2020-11-14 02:30:00+05:30,21.87,21.82,21.87,1014,1014,989,22,Clear,clear sky,0,1.59,333,14-11-20,Saturday,2:30:00
2020-11-14 05:30:00+05:30,20.8,20.8,20.8,1013,1013,988,24,Clear,clear sky,2,1.18,317,14-11-20,Saturday,5:30:00
2020-11-14 08:30:00+05:30,22.43,22.43,22.43,1016,1016,991,21,Clear,clear sky,5,0.97,297,14-11-20,Saturday,8:30:00
2020-11-14 11:30:00+05:30,27.65,27.65,27.65,1015,1015,990,16,Clear,clear sky,3,1.33,283,14-11-20,Saturday,11:30:00
2020-11-14 14:30:00+05:30,29.7,29.7,29.7,1012,1012,988,13,Clear,clear sky,0,1.24,278,14-11-20,Saturday,14:30:00
2020-11-14 17:30:00+05:30,27.66,27.66,27.66,1012,1012,987,15,Clear,clear sky,0,0.89,105,14-11-20,Saturday,17:30:00
2020-11-14 20:30:00+05:30,25.75,25.75,25.75,1014,1014,989,17,Clouds,scattered clouds,37,1.96,91,14-11-20,Saturday,20:30:00
2020-11-14 23:30:00+05:30,23.64,23.64,23.64,1014,1014,989,19,Clouds,broken clouds,56,2.24,110,14-11-20,Saturday,23:30:00
2020-11-15 02:30:00+05:30,22.23,22.23,22.23,1013,1013,988,22,Clear,clear sky,0,2.62,107,15-11-20,Sunday,2:30:00
2020-11-15 05:30:00+05:30,20.92,20.92,20.92,1013,1013,988,24,Clear,clear sky,0,2.95,115,15-11-20,Sunday,5:30:00
2020-11-15 08:30:00+05:30,22.1,22.1,22.1,1016,1016,990,23,Clear,clear sky,0,3.63,128,15-11-20,Sunday,8:30:00
2020-11-15 11:30:00+05:30,26.9,26.9,26.9,1015,1015,990,18,Clear,clear sky,3,4.21,133,15-11-20,Sunday,11:30:00
2020-11-15 14:30:00+05:30,27.44,27.44,27.44,1012,1012,987,21,Rain,light rain,52,3.54,143,15-11-20,Sunday,14:30:00
2020-11-15 17:30:00+05:30,25.78,25.78,25.78,1011,1011,986,28,Rain,light rain,26,3.37,101,15-11-20,Sunday,17:30:00
2020-11-15 20:30:00+05:30,23.17,23.17,23.17,1013,1013,987,39,Rain,light rain,32,3.84,114,15-11-20,Sunday,20:30:00
2020-11-15 23:30:00+05:30,22.15,22.15,22.15,1013,1013,988,46,Rain,light rain,29,4.62,143,15-11-20,Sunday,23:30:00
2020-11-16 02:30:00+05:30,20.32,20.32,20.32,1014,1014,988,71,Rain,light rain,9,4,126,16-11-20,Monday,2:30:00
2020-11-16 05:30:00+05:30,19.19,19.19,19.19,1014,1014,988,79,Rain,moderate rain,25,5.13,112,16-11-20,Monday,5:30:00
2020-11-16 08:30:00+05:30,20.21,20.21,20.21,1016,1016,991,69,Rain,light rain,13,5.4,134,16-11-20,Monday,8:30:00
2020-11-16 11:30:00+05:30,24.59,24.59,24.59,1016,1016,991,46,Clear,clear sky,7,5.06,142,16-11-20,Monday,11:30:00
2020-11-16 14:30:00+05:30,26.59,26.59,26.59,1013,1013,988,40,Clear,clear sky,1,3.81,153,16-11-20,Monday,14:30:00
2020-11-16 17:30:00+05:30,25.6,25.6,25.6,1013,1013,988,46,Clouds,few clouds,15,1.95,225,16-11-20,Monday,17:30:00
2020-11-16 20:30:00+05:30,24.47,24.47,24.47,1014,1014,989,45,Clouds,scattered clouds,49,2.25,303,16-11-20,Monday,20:30:00
2020-11-16 23:30:00+05:30,22.63,22.63,22.63,1014,1014,989,43,Clouds,scattered clouds,42,2.97,324,16-11-20,Monday,23:30:00
2020-11-17 02:30:00+05:30,20.49,20.49,20.49,1013,1013,988,57,Clear,clear sky,6,2.98,318,17-11-20,Tuesday,2:30:00
2020-11-17 05:30:00+05:30,19.5,19.5,19.5,1013,1013,987,65,Clear,clear sky,4,2.53,303,17-11-20,Tuesday,5:30:00
2020-11-17 08:30:00+05:30,20.09,20.09,20.09,1015,1015,989,60,Clear,clear sky,4,2.4,292,17-11-20,Tuesday,8:30:00
2020-11-17 11:30:00+05:30,23.96,23.96,23.96,1014,1014,989,37,Clear,clear sky,2,2.33,273,17-11-20,Tuesday,11:30:00
2020-11-17 14:30:00+05:30,26.05,26.05,26.05,1011,1011,986,23,Clear,clear sky,0,2.01,252,17-11-20,Tuesday,14:30:00
2020-11-17 17:30:00+05:30,24.76,24.76,24.76,1011,1011,986,23,Clear,clear sky,0,1.85,288,17-11-20,Tuesday,17:30:00
2020-11-17 20:30:00+05:30,23.34,23.34,23.34,1012,1012,987,30,Clear,clear sky,0,2.09,292,17-11-20,Tuesday,20:30:00
2020-11-17 23:30:00+05:30,21.88,21.88,21.88,1012,1012,987,35,Clear,clear sky,0,2.28,274,17-11-20,Tuesday,23:30:00
2020-11-18 02:30:00+05:30,20.21,20.21,20.21,1011,1011,986,37,Clear,clear sky,0,2.14,319,18-11-20,Wednesday,2:30:00
2020-11-18 05:30:00+05:30,19.28,19.28,19.28,1011,1011,986,45,Clear,clear sky,0,2.26,329,18-11-20,Wednesday,5:30:00
2020-11-18 08:30:00+05:30,20.16,20.16,20.16,1014,1014,988,46,Clear,clear sky,0,1.96,325,18-11-20,Wednesday,8:30:00
2020-11-18 11:30:00+05:30,24,24,24,1014,1014,989,35,Clear,clear sky,0,2.17,325,18-11-20,Wednesday,11:30:00
2020-11-18 14:30:00+05:30,25.82,25.82,25.82,1012,1012,987,26,Clear,clear sky,0,1.96,291,18-11-20,Wednesday,14:30:00
2020-11-14 17:30:00+05:30,27.25,26.94,27.25,1013,1013,987,35,Clouds,few clouds,14,0.77,81,14-11-20,Saturday,17:30:00
2020-11-14 20:30:00+05:30,25.82,25.34,25.82,1014,1014,989,24,Clouds,scattered clouds,46,1.92,87,14-11-20,Saturday,20:30:00
2020-11-14 23:30:00+05:30,23.52,23.24,23.52,1015,1015,989,22,Clouds,broken clouds,60,2.56,93,14-11-20,Saturday,23:30:00
2020-11-15 02:30:00+05:30,21.93,21.88,21.93,1014,1014,989,22,Clouds,broken clouds,53,2.61,94,15-11-20,Sunday,2:30:00
2020-11-15 05:30:00+05:30,20.88,20.88,20.88,1014,1014,988,24,Clouds,broken clouds,75,2.94,113,15-11-20,Sunday,5:30:00
2020-11-15 08:30:00+05:30,22.21,22.21,22.21,1017,1017,991,22,Clear,clear sky,8,3.73,135,15-11-20,Sunday,8:30:00
2020-11-15 11:30:00+05:30,26.95,26.95,26.95,1015,1015,991,19,Clouds,few clouds,12,4.14,146,15-11-20,Sunday,11:30:00
2020-11-15 14:30:00+05:30,27.58,27.58,27.58,1013,1013,988,24,Rain,light rain,45,3.57,149,15-11-20,Sunday,14:30:00
2020-11-15 17:30:00+05:30,25.36,25.36,25.36,1012,1012,987,33,Rain,light rain,22,2.89,91,15-11-20,Sunday,17:30:00
2020-11-15 20:30:00+05:30,23.36,23.36,23.36,1014,1014,988,40,Rain,light rain,27,2.71,109,15-11-20,Sunday,20:30:00
2020-11-15 23:30:00+05:30,21.77,21.77,21.77,1014,1014,989,56,Rain,light rain,20,4.87,141,15-11-20,Sunday,23:30:00
2020-11-16 02:30:00+05:30,20.94,20.94,20.94,1014,1014,989,56,Rain,light rain,11,4.33,117,16-11-20,Monday,2:30:00
2020-11-16 05:30:00+05:30,18.73,18.73,18.73,1014,1014,988,64,Rain,moderate rain,6,3.88,98,16-11-20,Monday,5:30:00
2020-11-16 08:30:00+05:30,19.46,19.46,19.46,1017,1017,991,65,Rain,light rain,0,5.15,115,16-11-20,Monday,8:30:00
2020-11-16 11:30:00+05:30,24.24,24.24,24.24,1017,1017,992,51,Clear,clear sky,0,5.49,131,16-11-20,Monday,11:30:00
2020-11-16 14:30:00+05:30,26.93,26.93,26.93,1013,1013,988,43,Clear,clear sky,0,3.99,146,16-11-20,Monday,14:30:00
2020-11-16 17:30:00+05:30,25.9,25.9,25.9,1013,1013,988,46,Clear,clear sky,0,2.29,141,16-11-20,Monday,17:30:00
2020-11-16 20:30:00+05:30,24.32,24.32,24.32,1014,1014,989,52,Clear,clear sky,1,2.31,125,16-11-20,Monday,20:30:00
2020-11-16 23:30:00+05:30,22.76,22.76,22.76,1014,1014,989,55,Clear,clear sky,3,1.45,83,16-11-20,Monday,23:30:00
2020-11-17 02:30:00+05:30,21.85,21.85,21.85,1013,1013,988,57,Clear,clear sky,1,1.78,130,17-11-20,Tuesday,2:30:00
2020-11-17 05:30:00+05:30,21.07,21.07,21.07,1012,1012,987,60,Clear,clear sky,0,0.79,132,17-11-20,Tuesday,5:30:00
2020-11-17 08:30:00+05:30,21.91,21.91,21.91,1015,1015,989,54,Clear,clear sky,0,0.56,221,17-11-20,Tuesday,8:30:00
2020-11-17 11:30:00+05:30,25.58,25.58,25.58,1014,1014,989,43,Clear,clear sky,0,1.84,220,17-11-20,Tuesday,11:30:00
2020-11-17 14:30:00+05:30,27.46,27.46,27.46,1011,1011,986,33,Clear,clear sky,0,2.59,229,17-11-20,Tuesday,14:30:00
2020-11-17 17:30:00+05:30,26.31,26.31,26.31,1010,1010,985,25,Clear,clear sky,0,1.88,293,17-11-20,Tuesday,17:30:00
2020-11-17 20:30:00+05:30,24.38,24.38,24.38,1011,1011,986,29,Clear,clear sky,0,2.45,303,17-11-20,Tuesday,20:30:00
2020-11-17 23:30:00+05:30,22.8,22.8,22.8,1011,1011,986,36,Clear,clear sky,0,1.89,295,17-11-20,Tuesday,23:30:00
2020-11-18 02:30:00+05:30,21.31,21.31,21.31,1010,1010,985,39,Clear,clear sky,0,1.59,294,18-11-20,Wednesday,2:30:00
2020-11-18 05:30:00+05:30,20.33,20.33,20.33,1010,1010,985,42,Clear,clear sky,0,0.7,291,18-11-20,Wednesday,5:30:00
2020-11-18 08:30:00+05:30,21.22,21.22,21.22,1013,1013,988,41,Clear,clear sky,0,0.4,270,18-11-20,Wednesday,8:30:00
2020-11-18 11:30:00+05:30,25.4,25.4,25.4,1013,1013,988,30,Clear,clear sky,0,1.33,155,18-11-20,Wednesday,11:30:00
2020-11-18 14:30:00+05:30,27.16,27.16,27.16,1010,1010,985,21,Clear,clear sky,0,1.8,197,18-11-20,Wednesday,14:30:00
2020-11-18 17:30:00+05:30,25.6,25.6,25.6,1009,1009,984,23,Clear,clear sky,0,1.96,254,18-11-20,Wednesday,17:30:00
2020-11-18 20:30:00+05:30,24.45,24.45,24.45,1011,1011,986,25,Clear,clear sky,0,1.33,279,18-11-20,Wednesday,20:30:00
2020-11-18 23:30:00+05:30,23.03,23.03,23.03,1011,1011,986,28,Clear,clear sky,0,1.36,301,18-11-20,Wednesday,23:30:00
2020-11-19 02:30:00+05:30,21.27,21.27,21.27,1010,1010,985,32,Clear,clear sky,0,1.84,321,19-11-20,Thursday,2:30:00
2020-11-19 05:30:00+05:30,20.1,20.1,20.1,1011,1011,985,34,Clear,clear sky,0,1.15,324,19-11-20,Thursday,5:30:00
2020-11-19 08:30:00+05:30,21.24,21.24,21.24,1013,1013,988,32,Clear,clear sky,0,0.69,298,19-11-20,Thursday,8:30:00
2020-11-19 11:30:00+05:30,25.72,25.72,25.72,1013,1013,988,25,Clear,clear sky,0,0.76,237,19-11-20,Thursday,11:30:00
2020-11-19 14:30:00+05:30,27.08,27.08,27.08,1010,1010,986,20,Clear,clear sky,0,1.41,264,19-11-20,Thursday,14:30:00
2020-11-15 17:30:00+05:30,26.9,26.9,27.28,1012,1012,986,38,Rain,light rain,52,2.35,152,15-11-20,Sunday,17:30:00
2020-11-15 20:30:00+05:30,24.89,24.44,24.89,1014,1014,989,43,Rain,light rain,91,0.31,85,15-11-20,Sunday,20:30:00
2020-11-15 23:30:00+05:30,21.99,21.68,21.99,1015,1015,990,59,Rain,moderate rain,79,3.48,92,15-11-20,Sunday,23:30:00
2020-11-16 02:30:00+05:30,19.94,19.89,19.94,1015,1015,990,66,Rain,light rain,2,5.42,101,16-11-20,Monday,2:30:00
2020-11-16 05:30:00+05:30,18.9,18.9,18.9,1015,1015,990,67,Rain,light rain,15,3.53,98,16-11-20,Monday,5:30:00
2020-11-16 08:30:00+05:30,19.62,19.62,19.62,1017,1017,992,62,Rain,light rain,2,4.17,110,16-11-20,Monday,8:30:00
2020-11-16 11:30:00+05:30,24.33,24.33,24.33,1017,1017,992,47,Clear,clear sky,1,3.08,130,16-11-20,Monday,11:30:00
2020-11-16 14:30:00+05:30,26.97,26.97,26.97,1014,1014,989,38,Clear,clear sky,0,1.51,143,16-11-20,Monday,14:30:00
2020-11-16 17:30:00+05:30,25.98,25.98,25.98,1013,1013,988,39,Clear,clear sky,0,0.63,336,16-11-20,Monday,17:30:00
2020-11-16 20:30:00+05:30,24.16,24.16,24.16,1015,1015,989,45,Clear,clear sky,0,1.83,27,16-11-20,Monday,20:30:00
2020-11-16 23:30:00+05:30,22.45,22.45,22.45,1014,1014,989,47,Clear,clear sky,0,2.1,45,16-11-20,Monday,23:30:00
2020-11-17 02:30:00+05:30,21.27,21.27,21.27,1014,1014,988,44,Clear,clear sky,0,1.57,26,17-11-20,Tuesday,2:30:00
2020-11-17 05:30:00+05:30,20.35,20.35,20.35,1013,1013,988,43,Clear,clear sky,0,1.53,27,17-11-20,Tuesday,5:30:00
2020-11-17 08:30:00+05:30,21.3,21.3,21.3,1016,1016,990,40,Clear,clear sky,3,1.63,25,17-11-20,Tuesday,8:30:00
2020-11-17 11:30:00+05:30,25.93,25.93,25.93,1015,1015,990,32,Clear,clear sky,3,1.12,8,17-11-20,Tuesday,11:30:00
2020-11-17 14:30:00+05:30,27.53,27.53,27.53,1012,1012,987,30,Clouds,few clouds,15,1.55,333,17-11-20,Tuesday,14:30:00
2020-11-17 17:30:00+05:30,26.46,26.46,26.46,1011,1011,986,32,Clouds,few clouds,21,1.99,332,17-11-20,Tuesday,17:30:00
2020-11-17 20:30:00+05:30,24.12,24.12,24.12,1012,1012,987,35,Clouds,few clouds,20,3.29,9,17-11-20,Tuesday,20:30:00
2020-11-17 23:30:00+05:30,22.38,22.38,22.38,1011,1011,986,37,Clouds,few clouds,16,3.45,3,17-11-20,Tuesday,23:30:00
2020-11-18 02:30:00+05:30,20.84,20.84,20.84,1011,1011,986,34,Clouds,few clouds,18,2.92,18,18-11-20,Wednesday,2:30:00
2020-11-18 05:30:00+05:30,19.91,19.91,19.91,1011,1011,985,35,Clouds,few clouds,16,1.79,360,18-11-20,Wednesday,5:30:00
2020-11-18 08:30:00+05:30,21.02,21.02,21.02,1014,1014,988,34,Clear,clear sky,1,1.52,12,18-11-20,Wednesday,8:30:00
2020-11-18 11:30:00+05:30,24.96,24.96,24.96,1014,1014,989,28,Clear,clear sky,5,2.28,9,18-11-20,Wednesday,11:30:00
2020-11-18 14:30:00+05:30,26.75,26.75,26.75,1011,1011,986,27,Clear,clear sky,0,1.69,341,18-11-20,Wednesday,14:30:00
2020-11-18 17:30:00+05:30,25.44,25.44,25.44,1010,1010,985,30,Clear,clear sky,0,1.67,335,18-11-20,Wednesday,17:30:00
2020-11-18 20:30:00+05:30,23.64,23.64,23.64,1012,1012,986,32,Clear,clear sky,6,3.24,3,18-11-20,Wednesday,20:30:00
2020-11-18 23:30:00+05:30,21.96,21.96,21.96,1012,1012,986,29,Clouds,few clouds,11,3.01,25,18-11-20,Wednesday,23:30:00
2020-11-19 02:30:00+05:30,20.4,20.4,20.4,1011,1011,986,27,Clouds,few clouds,17,2.49,16,19-11-20,Thursday,2:30:00
2020-11-19 05:30:00+05:30,19.69,19.69,19.69,1011,1011,986,27,Clouds,few clouds,16,1.73,12,19-11-20,Thursday,5:30:00
2020-11-19 08:30:00+05:30,20.88,20.88,20.88,1014,1014,988,26,Clouds,overcast clouds,93,1.62,2,19-11-20,Thursday,8:30:00
2020-11-19 11:30:00+05:30,24.69,24.69,24.69,1014,1014,989,22,Clouds,broken clouds,63,1.58,1,19-11-20,Thursday,11:30:00
2020-11-19 14:30:00+05:30,26.74,26.74,26.74,1011,1011,987,22,Clear,clear sky,7,1.01,352,19-11-20,Thursday,14:30:00
2020-11-19 17:30:00+05:30,25.28,25.28,25.28,1011,1011,986,23,Clear,clear sky,4,1.66,327,19-11-20,Thursday,17:30:00
2020-11-19 20:30:00+05:30,23.17,23.17,23.17,1013,1013,988,22,Clear,clear sky,0,2.67,350,19-11-20,Thursday,20:30:00
2020-11-19 23:30:00+05:30,21.44,21.44,21.44,1013,1013,988,23,Clear,clear sky,0,2.57,4,19-11-20,Thursday,23:30:00
2020-11-20 02:30:00+05:30,19.79,19.79,19.79,1013,1013,987,25,Clear,clear sky,0,2.42,16,20-11-20,Friday,2:30:00
2020-11-20 05:30:00+05:30,18.92,18.92,18.92,1013,1013,987,27,Clear,clear sky,0,1.09,9,20-11-20,Friday,5:30:00
2020-11-20 08:30:00+05:30,20.5,20.5,20.5,1015,1015,989,24,Clear,clear sky,0,0.83,360,20-11-20,Friday,8:30:00
2020-11-20 11:30:00+05:30,25.07,25.07,25.07,1015,1015,990,18,Clear,clear sky,0,2,331,20-11-20,Friday,11:30:00
2020-11-20 14:30:00+05:30,26.93,26.93,26.93,1013,1013,988,15,Clear,clear sky,0,2.89,326,20-11-20,Friday,14:30:00
2020-11-16 17:30:00+05:30,24.7,24.7,25.92,1015,1015,989,56,Clouds,scattered clouds,38,1.28,13,16-11-20,Monday,17:30:00
2020-11-16 20:30:00+05:30,23.81,23.81,23.89,1015,1015,990,51,Clouds,few clouds,17,3.46,30,16-11-20,Monday,20:30:00
2020-11-16 23:30:00+05:30,22.19,22.1,22.19,1015,1015,989,47,Clear,clear sky,9,2.71,33,16-11-20,Monday,23:30:00
2020-11-17 02:30:00+05:30,21.05,21.03,21.05,1014,1014,988,46,Clouds,scattered clouds,30,2.75,13,17-11-20,Tuesday,2:30:00
2020-11-17 05:30:00+05:30,20.05,20.05,20.05,1013,1013,988,49,Clouds,few clouds,24,2.05,8,17-11-20,Tuesday,5:30:00
2020-11-17 08:30:00+05:30,21.07,21.07,21.07,1016,1016,990,46,Clouds,few clouds,12,1.82,357,17-11-20,Tuesday,8:30:00
2020-11-17 11:30:00+05:30,25.66,25.66,25.66,1015,1015,990,34,Clouds,few clouds,19,1.62,334,17-11-20,Tuesday,11:30:00
2020-11-17 14:30:00+05:30,27.19,27.19,27.19,1012,1012,987,32,Clouds,scattered clouds,32,2.01,303,17-11-20,Tuesday,14:30:00
2020-11-17 17:30:00+05:30,25.82,25.82,25.82,1011,1011,986,36,Clouds,few clouds,23,3.09,323,17-11-20,Tuesday,17:30:00
2020-11-17 20:30:00+05:30,23.68,23.68,23.68,1012,1012,987,40,Clouds,few clouds,21,3.6,358,17-11-20,Tuesday,20:30:00
2020-11-17 23:30:00+05:30,22.1,22.1,22.1,1012,1012,987,42,Clouds,few clouds,11,3.05,3,17-11-20,Tuesday,23:30:00
2020-11-18 02:30:00+05:30,20.84,20.84,20.84,1011,1011,986,40,Clear,clear sky,0,2.6,4,18-11-20,Wednesday,2:30:00
2020-11-18 05:30:00+05:30,19.6,19.6,19.6,1011,1011,985,42,Clear,clear sky,0,1.92,353,18-11-20,Wednesday,5:30:00
2020-11-18 08:30:00+05:30,20.71,20.71,20.71,1014,1014,988,37,Clear,clear sky,5,1.86,347,18-11-20,Wednesday,8:30:00
2020-11-18 11:30:00+05:30,24.58,24.58,24.58,1013,1013,988,25,Clear,clear sky,4,2.4,349,18-11-20,Wednesday,11:30:00
2020-11-18 14:30:00+05:30,26.49,26.49,26.49,1011,1011,986,23,Clear,clear sky,8,2.55,325,18-11-20,Wednesday,14:30:00
2020-11-18 17:30:00+05:30,24.95,24.95,24.95,1010,1010,985,24,Clear,clear sky,5,2.4,333,18-11-20,Wednesday,17:30:00
2020-11-18 20:30:00+05:30,22.99,22.99,22.99,1012,1012,987,23,Clear,clear sky,0,2.9,5,18-11-20,Wednesday,20:30:00
2020-11-18 23:30:00+05:30,21.36,21.36,21.36,1012,1012,987,23,Clear,clear sky,0,3.02,11,18-11-20,Wednesday,23:30:00
2020-11-19 02:30:00+05:30,20.15,20.15,20.15,1012,1012,986,25,Clear,clear sky,0,2.45,16,19-11-20,Thursday,2:30:00
2020-11-19 05:30:00+05:30,18.99,18.99,18.99,1012,1012,986,27,Clear,clear sky,1,1.65,6,19-11-20,Thursday,5:30:00
2020-11-19 08:30:00+05:30,20.02,20.02,20.02,1015,1015,989,26,Clear,clear sky,0,1.84,356,19-11-20,Thursday,8:30:00
2020-11-19 11:30:00+05:30,24.5,24.5,24.5,1014,1014,989,19,Clear,clear sky,0,2.19,351,19-11-20,Thursday,11:30:00
2020-11-19 14:30:00+05:30,26.44,26.44,26.44,1012,1012,987,17,Clear,clear sky,0,2.56,327,19-11-20,Thursday,14:30:00
2020-11-19 17:30:00+05:30,24.58,24.58,24.58,1011,1011,986,19,Clear,clear sky,0,2.86,340,19-11-20,Thursday,17:30:00
2020-11-19 20:30:00+05:30,22.53,22.53,22.53,1014,1014,988,21,Clear,clear sky,0,2.42,356,19-11-20,Thursday,20:30:00
2020-11-19 23:30:00+05:30,21.03,21.03,21.03,1014,1014,989,23,Clear,clear sky,0,2.54,2,19-11-20,Thursday,23:30:00
2020-11-20 02:30:00+05:30,19.73,19.73,19.73,1014,1014,988,25,Clear,clear sky,0,2.18,15,20-11-20,Friday,2:30:00
2020-11-20 05:30:00+05:30,18.68,18.68,18.68,1013,1013,987,27,Clear,clear sky,0,1.64,352,20-11-20,Friday,5:30:00
2020-11-20 08:30:00+05:30,20,20,20,1015,1015,990,25,Clear,clear sky,0,1.62,343,20-11-20,Friday,8:30:00
2020-11-20 11:30:00+05:30,24.89,24.89,24.89,1015,1015,990,19,Clear,clear sky,0,2.9,338,20-11-20,Friday,11:30:00
2020-11-20 14:30:00+05:30,26.87,26.87,26.87,1013,1013,988,16,Clear,clear sky,0,3.56,331,20-11-20,Friday,14:30:00
2020-11-20 17:30:00+05:30,24.79,24.79,24.79,1012,1012,987,18,Clear,clear sky,0,2.75,325,20-11-20,Friday,17:30:00
2020-11-20 20:30:00+05:30,22.85,22.85,22.85,1013,1013,988,21,Clear,clear sky,0,1.87,325,20-11-20,Friday,20:30:00
2020-11-20 23:30:00+05:30,21.44,21.44,21.44,1013,1013,988,23,Clear,clear sky,0,1.47,325,20-11-20,Friday,23:30:00
2020-11-21 02:30:00+05:30,20.23,20.23,20.23,1012,1012,987,24,Clear,clear sky,0,1.7,353,21-11-20,Saturday,2:30:00
2020-11-21 05:30:00+05:30,19.21,19.21,19.21,1013,1013,987,25,Clear,clear sky,0,0.88,317,21-11-20,Saturday,5:30:00
2020-11-21 08:30:00+05:30,20.36,20.36,20.36,1015,1015,989,24,Clear,clear sky,0,1.38,301,21-11-20,Saturday,8:30:00
2020-11-21 11:30:00+05:30,25.02,25.02,25.02,1015,1015,990,18,Clear,clear sky,0,1.65,270,21-11-20,Saturday,11:30:00
2020-11-21 14:30:00+05:30,26.91,26.91,26.91,1013,1013,988,16,Clear,clear sky,0,2.25,282,21-11-20,Saturday,14:30:00
2020-11-17 17:30:00+05:30,24.59,24.59,24.72,1012,1012,986,38,Clouds,few clouds,20,3.31,320,17-11-20,Tuesday,17:30:00
2020-11-17 20:30:00+05:30,23.29,22.97,23.29,1013,1013,987,39,Clear,clear sky,9,3.02,329,17-11-20,Tuesday,20:30:00
2020-11-17 23:30:00+05:30,21.54,21.34,21.54,1012,1012,987,41,Clear,clear sky,3,2.97,347,17-11-20,Tuesday,23:30:00
2020-11-18 02:30:00+05:30,20.13,20.1,20.13,1011,1011,985,42,Clear,clear sky,0,2.41,345,18-11-20,Wednesday,2:30:00
2020-11-18 05:30:00+05:30,19.14,19.14,19.14,1011,1011,985,42,Clear,clear sky,0,2.26,335,18-11-20,Wednesday,5:30:00
2020-11-18 08:30:00+05:30,20,20,20,1014,1014,989,36,Clear,clear sky,0,1.86,308,18-11-20,Wednesday,8:30:00
2020-11-18 11:30:00+05:30,23.86,23.86,23.86,1014,1014,989,23,Clear,clear sky,0,2.1,298,18-11-20,Wednesday,11:30:00
2020-11-18 14:30:00+05:30,25.81,25.81,25.81,1012,1012,987,18,Clear,clear sky,0,2.52,309,18-11-20,Wednesday,14:30:00
2020-11-18 17:30:00+05:30,24.21,24.21,24.21,1011,1011,986,20,Clear,clear sky,0,2.51,321,18-11-20,Wednesday,17:30:00
2020-11-18 20:30:00+05:30,22.39,22.39,22.39,1013,1013,988,23,Clear,clear sky,0,2.78,6,18-11-20,Wednesday,20:30:00
2020-11-18 23:30:00+05:30,20.87,20.87,20.87,1013,1013,988,25,Clear,clear sky,0,2.4,9,18-11-20,Wednesday,23:30:00
2020-11-19 02:30:00+05:30,19.77,19.77,19.77,1013,1013,987,26,Clear,clear sky,0,2.08,21,19-11-20,Thursday,2:30:00
2020-11-19 05:30:00+05:30,18.53,18.53,18.53,1013,1013,987,28,Clear,clear sky,0,1.86,13,19-11-20,Thursday,5:30:00
2020-11-19 08:30:00+05:30,19.67,19.67,19.67,1015,1015,989,27,Clear,clear sky,0,0.98,5,19-11-20,Thursday,8:30:00
2020-11-19 11:30:00+05:30,24.14,24.14,24.14,1015,1015,990,19,Clear,clear sky,0,1.94,338,19-11-20,Thursday,11:30:00
2020-11-19 14:30:00+05:30,26.08,26.08,26.08,1012,1012,987,17,Clear,clear sky,0,2.57,316,19-11-20,Thursday,14:30:00
